gamma_mr,gamma_mc,i_east,i_north,ie_over_in
15.3,0.168,0.003724590665774225,0.004064912910223886,0.9162780969811929
15.3,0.202,0.003724215530192268,0.004064695422430938,0.9162348326618178
15.3,0.244,0.003724417582689261,0.004064860216325002,0.916247394616799
15.3,0.295,0.003724661146726561,0.004065059120954023,0.916262478822799
15.3,0.356,0.003724954222981022,0.00406529847470988,0.9162806239575934
15.3,0.429,0.003725307002209625,0.004065586696276713,0.9163024381256665
15.3,0.518,0.003732285170102208,0.00407267306713009,0.9164215021885502
15.3,0.625,0.003727746797984742,0.004068718422472938,0.9161967998068159
15.3,0.754,0.003729038710297353,0.004069714648630519,0.916289969261652
15.3,0.91,0.003729106447662512,0.004069834761094012,0.9162795706870642
15.3,1.1,0.003731358924498165,0.00407170276178238,0.9164124060138343
15.3,1.33,0.003731872847467612,0.004072092151996005,0.9164509810119034
15.3,1.6,0.003737067392987767,0.004076659518907498,0.9166984330320679
15.3,1.93,0.003733753203996785,0.00407267457368836,0.9167816226022115
15.3,2.33,0.003735411655108051,0.004074051630578674,0.9168788208453503
15.3,2.81,0.003737103068510252,0.004076684453481309,0.9167015772630942
15.3,3.39,0.003739426010469588,0.00407867633638217,0.9168234255593076
15.3,4.09,0.003740650319010266,0.004078553019502352,0.9171513282097005
15.3,4.94,0.00374567707478926,0.004084056994882954,0.9171461317710157
15.3,5.96,0.00374786948450739,0.004084791784975663,0.9175178765029073
15.3,7.2,0.003752956187760092,0.004090666605658851,0.917443671055572
15.3,8.69,0.003756267678460549,0.004092328185635161,0.9178803624904162
15.3,10.5,0.003764170149310473,0.004100719010865994,0.9179293044308227
15.3,12.6,0.003766941755792532,0.00410217164106134,0.9182798979171735
15.3,15.3,0.003775491649045094,0.004110080672742242,0.9185930763072078
15.3,18.4,0.00378100362063727,0.004116036375124483,0.9186030627639726
15.3,22.2,0.003791554736535566,0.004127747272638717,0.9185530232600126
15.3,26.8,0.003799735043978256,0.004135925704101766,0.9187145311169164
15.3,32.4,0.003811804219338777,0.004147704993736324,0.9190152687076808
15.3,39.1,0.003822040459718574,0.004158235850689198,0.9191495136297038
15.3,47.1,0.003827780088988764,0.004164832610347571,0.9190717724113577
15.3,56.9,0.003837661071545164,0.00417539898325725,0.9191124218149291
15.3,68.7,0.003843598403832755,0.004179712616876664,0.9195843724549957
15.3,82.90000000000001,0.003852183802056928,0.00418887199124449,0.9196231849788434
15.3,100,0.003864666710452902,0.004202297439085914,0.9196556803683906
18.4,0.01,0.003155545498229538,0.003440352287247149,0.9172158066273198
18.4,0.0121,0.003155551395417891,0.003440357192136334,0.9172162130811804
18.4,0.0146,0.003155558622420211,0.003440363231632402,0.9172167035754958
18.4,0.0176,0.003155568629904708,0.003440371072519289,0.9172175220023496
18.4,0.0212,0.003155577878599563,0.003440379325826519,0.9172180099185617
18.4,0.0256,0.003155590542656082,0.003440389898616624,0.9172188721763603
18.4,0.0309,0.003155605752927097,0.003440402567087053,0.9172199158073846
18.4,0.0373,0.003155624320577626,0.003440418098903299,0.9172211719219661
18.4,0.045,0.003155646573321271,0.003440436666056882,0.9172226899145302
18.4,0.0543,0.003155673346299047,0.003440458989409074,0.9172245203367644
18.4,0.0655,0.003155705727006095,0.003440485987290947,0.9172267344390234
18.4,0.0791,0.003155744822691822,0.003440518603961118,0.9172294022937614
18.4,0.0954,0.0031557921109228,0.003440558070092047,0.9172326252404661
18.4,0.115,0.003155851157927887,0.003440606517367198,0.9172368714638112
18.4,0.139,0.00315591786279748,0.003440662906483741,0.9172412260585963
18.4,0.168,0.003157565836954312,0.003442007822670893,0.9173616097432741
18.4,0.202,0.003157006018511614,0.003441485699026708,0.9173381192327638
18.4,0.244,0.003156222502686722,0.003440916746718617,0.9172620946718953
18.4,0.295,0.003156371575915631,0.003441040194548306,0.9172725098986988
18.4,0.356,0.003155273069625687,0.003439133468669015,0.9174616508404412
18.4,0.429,0.003155487001043385,0.003439311428009568,0.9174763806921549
18.4,0.518,0.003155746940291685,0.0034395271424388,0.9174944140880074
18.4,0.625,0.003157893770014882,0.003441395667498522,0.9176200806663678
18.4,0.754,0.003156437221105476,0.003440102309116811,0.9175416709963602
18.4,0.91,0.003157839692150086,0.003441249975107844,0.9176432153991148
18.4,1.1,0.003157451241789199,0.003440951994858686,0.9176097912748912
18.4,1.33,0.003159576984184131,0.003442815392161776,0.9177305850837977
18.4,1.6,0.003161192947028919,0.003445153663499905,0.9175767631268693
18.4,1.93,0.003161242763517912,0.00344519025106892,0.9175814782760086
18.4,2.33,0.003163651905238512,0.003447424802400847,0.9176855440139811
18.4,2.81,0.00316344275625097,0.003446221600839073,0.9179452521221348
18.4,3.39,0.003162703106092995,0.003445623727667028,0.9178898672822893
18.4,4.09,0.0031657410142824,0.003449311992431532,0.9177891188818691
18.4,4.94,0.003167903044768067,0.003451171066296126,0.9179211878847638
18.4,5.96,0.003168991122185044,0.003451099192374033,0.9182555891721775
18.4,7.2,0.003173336283098291,0.003456078678424714,0.9181898267850495
18.4,8.69,0.003173554921279132,0.003455400356801418,0.9184333488397323
18.4,10.5,0.003179103549843523,0.003461483515917444,0.9184222704584865
18.4,12.6,0.003181913010266048,0.003463019654386135,0.9188261482247012
18.4,15.3,0.003184714057115524,0.003465767706254328,0.9189058029966595
18.4,18.4,0.003193330623065449,0.003475227237046625,0.9188839765710568
18.4,22.2,0.003196322569653882,0.003478941617985863,0.91876292293298
18.4,26.8,0.00320033795786142,0.003481792215571502,0.9191639706553011
18.4,32.4,0.003205896059650912,0.003487451290214094,0.9192661897950416
18.4,39.1,0.003211408735522155,0.003493171128197737,0.919339081214451
18.4,47.1,0.003218519583934208,0.003500526078032187,0.9194388249618445
18.4,56.9,0.00322501615851725,0.003507423810602359,0.9194828833540341
18.4,68.7,0.003231617770320054,0.00351454647539856,0.9194978051765779
18.4,82.90000000000001,0.003237528765208201,0.003521106250506938,0.919463525061787
18.4,100,0.003245723871726078,0.003529947470887092,0.9194822015043791
22.2,0.01,0.002662076533871995,0.002899025192709533,0.9182660918458326
22.2,0.0121,0.002662080171847061,0.002899028181682952,0.9182663999843089
22.2,0.0146,0.00266208469834655,0.002899031929345239,0.9182667742979272
22.2,0.0176,0.002683767498607126,0.002921257461314049,0.9187028305953922
22.2,0.0212,0.002663205396710974,0.002900868140871614,0.9180718555207302
22.2,0.0256,0.002663213367013747,0.00290087477378722,0.918072503880202
22.2,0.0309,0.002663222991851406,0.002900882789131933,0.9180732850803514
22.2,0.0373,0.002663234776992146,0.002900892652836325,0.9180742260104624
22.2,0.045,0.002663248887267242,0.002900904427110104,0.9180753637996908
22.2,0.0543,0.002663265882384693,0.002900918592654085,0.9180767392538374
22.2,0.0655,0.002663286569762204,0.002900935872381293,0.9180784019110325
22.2,0.0791,0.0026633113030537,0.002900956460436845,0.9180804122281246
22.2,0.0954,0.002663341528025449,0.00290098164544686,0.9180828607466744
22.2,0.115,0.002685006476983633,0.002923202607794715,0.9185153536138987
22.2,0.139,0.002663421959411594,0.00290104881157609,0.9180893298946606
22.2,0.168,0.002663475262590164,0.002901093265987758,0.9180936351880122
22.2,0.202,0.002665338822432184,0.002902692750512775,0.9182297444196734
22.2,0.244,0.002664845518929908,0.002902202064688175,0.9182150172635309
22.2,0.295,0.002663713007096192,0.002901291438717146,0.9181128691690472
22.2,0.356,0.002663828642883553,0.002901387846221723,0.918122217390713
22.2,0.429,0.002663972919740794,0.002901507600170354,0.9181340485147742
22.2,0.518,0.002685607686393939,0.002923738846463503,0.9185525203943563
22.2,0.625,0.002664349262424236,0.002901824483610902,0.9181634786914602
22.2,0.754,0.002666465888903977,0.002903764597809738,0.9182789441386703
22.2,0.91,0.002664909378222184,0.002902300834345545,0.9182057720157422
22.2,1.1,0.002666348921769441,0.002903558460293855,0.9183038530932808
22.2,1.33,0.002665732867767123,0.002903013362080402,0.9182640709089828
22.2,1.6,0.002666493610911366,0.002902907272010831,0.9185596924232092
22.2,1.93,0.0026865187151673,0.002923706305189192,0.9188743446628289
22.2,2.33,0.002666456667668896,0.002902797847648902,0.9185815918351226
22.2,2.81,0.002669567544777157,0.002906635036376557,0.9184391956222578
22.2,3.39,0.002670380072413052,0.002907344023020792,0.9184946986901368
22.2,4.09,0.002669062083441011,0.002906197345317378,0.9184035928398147
22.2,4.94,0.00266904290445,0.002905270916657167,0.9186898506253683
22.2,5.96,0.002672087451902586,0.002908890576408741,0.9185933199321278
22.2,7.2,0.002674013044234972,0.002910664622539123,0.9186950030341496
22.2,8.69,0.002674797352058511,0.002910496467910545,0.9190175564716481
22.2,10.5,0.002697947888927669,0.002935294544760793,0.9191404296182939
22.2,12.6,0.002678616808637104,0.002914152096252724,0.9191753622199431
22.2,15.3,0.002683297116097921,0.002919675385281824,0.9190395376227465
22.2,18.4,0.002684999466291173,0.002921477483397506,0.9190553346893083
22.2,22.2,0.00268835314512832,0.0029238101639159,0.9194691154393454
22.2,26.8,0.002689923310005809,0.002926045222121337,0.9193033961572394
22.2,32.4,0.002696019796241608,0.002933564522915764,0.9190252251762122
22.2,39.1,0.002699968357517128,0.002937847648605847,0.9190293985456993
22.2,47.1,0.002703752380857297,0.002942068608507785,0.9189970529710516
22.2,56.9,0.00270909815613532,0.002947900597336693,0.9189923698861754
22.2,68.7,0.00271381621458723,0.002953244298720064,0.9189270985009259
22.2,82.90000000000001,0.002718531934809555,0.002958702086832481,0.9188258415432264
22.2,100,0.002724000549755531,0.002964991337661443,0.9187212506003518
26.8,0.01,0.002239580620198296,0.002437272101360403,0.918888218901877
26.8,0.0121,0.002239583499639396,0.002437274397088243,0.9188885347973028
26.8,0.0146,0.002239586799080105,0.002437277142788141,0.9188888533694257
26.8,0.0176,0.002239590811214642,0.002437280387901173,0.9188892760685738
26.8,0.0212,0.002239595586043472,0.002437284218295456,0.9188897910354336
26.8,0.0256,0.002239601460018069,0.002437288981820416,0.9188904051686585
26.8,0.0309,0.002239608443397441,0.00243729459641445,0.91889115361441
26.8,0.0373,0.002239617035853027,0.002437301576807572,0.9188920473216626
26.8,0.045,0.002239627271261875,0.00243730983020528,0.9188931351715937
26.8,0.0543,0.002239639705718621,0.002437319893798308,0.918894442792397
26.8,0.0655,0.002239654657559402,0.002437331958755917,0.9188960287143592
26.8,0.0791,0.002239673665519744,0.002437347177493491,0.9188980897760203
26.8,0.0954,0.002239694870454436,0.002437364582036462,0.9189002281239067
26.8,0.115,0.002239721564127255,0.002437386298618016,0.9189029926840745
26.8,0.139,0.00223975405915787,0.002437412856906894,0.9189063119984299
26.8,0.168,0.002239793251805849,0.00243744486387912,0.9189103249052721
26.8,0.202,0.002239840682827031,0.002437483622633586,0.9189151722000037
26.8,0.244,0.002241794920690419,0.00243924579047702,0.9190524913243828
26.8,0.295,0.002241393176924239,0.002438818635218924,0.9190487330859015
26.8,0.356,0.002240063675004484,0.002437666424743169,0.9189377399085669
26.8,0.429,0.002240159378411025,0.002437748050459493,0.9189462290776013
26.8,0.518,0.002240286936034686,0.002437855370826317,0.9189580985172781
26.8,0.625,0.002240439248942422,0.002437985077033315,0.9189716828245402
26.8,0.754,0.002240624501539953,0.002438144753497945,0.9189874794453385
26.8,0.91,0.002242569779218564,0.002440029086328199,0.9190750191397207
26.8,1.1,0.002241093618002956,0.002438558187626899,0.9190240484619695
26.8,1.33,0.002243441067247254,0.002441480440730803,0.918885537569873
26.8,1.6,0.002242755322125835,0.00244082944592347,0.918849666399901
26.8,1.93,0.002244375020381364,0.002442424793469821,0.9189126422160584
26.8,2.33,0.002244448459735132,0.002442444581685444,0.9189352653341755
26.8,2.81,0.002244220868883634,0.002442194369665982,0.9189362225868102
26.8,3.39,0.002244663719756117,0.00244201984286282,0.9191832434599141
26.8,4.09,0.002245232351431196,0.002442523615775282,0.9192264659920334
26.8,4.94,0.002281464404451856,0.002480617416358192,0.9197163534396553
26.8,5.96,0.002245566761600907,0.002443627870505654,0.9189479252158954
26.8,7.2,0.002246042925797426,0.00244320309497042,0.9193025870101147
26.8,8.69,0.002247487596842971,0.002444586799092492,0.9193732035521541
26.8,10.5,0.002250152360461211,0.002447999056979086,0.919180239896814
26.8,12.6,0.002248888760683966,0.002446097910034203,0.9193780639191668
26.8,15.3,0.002252793008698236,0.002450685921548159,0.9192499899273471
26.8,18.4,0.002253834758291383,0.002450907956982478,0.9195917585849577
26.8,22.2,0.002254752883817504,0.002451875891458888,0.9196031869606197
26.8,26.8,0.002260528673123652,0.00245879628687427,0.9193639526751261
26.8,32.4,0.002260459955546332,0.002459484559386584,0.9190787341678248
26.8,39.1,0.002262111627270805,0.002460317920721632,0.9194387474149308
26.8,47.1,0.002264622955890663,0.002463092088578973,0.9194227720479536
26.8,56.9,0.002266908410075836,0.002465691404297041,0.9193804245434856
26.8,68.7,0.002272731971656252,0.002473422248759506,0.9188612954363509
26.8,82.90000000000001,0.002276011922420231,0.002477292987726771,0.9187495922752197
26.8,100,0.002282346811427695,0.00248401886920973,0.9188121876682062
32.4,0.01,0.001880073970208862,0.002045604414468645,0.9190799339848021
32.4,0.0121,0.001880076406831714,0.002045606317514969,0.9190802701057633
32.4,0.0146,0.001880079445545021,0.002045608758340852,0.9190806589378858
32.4,0.0176,0.001880083099292616,0.002045611685856702,0.9190811297625323
32.4,0.0212,0.001880087418453147,0.002045615089450831,0.9190817119744058
32.4,0.0256,0.001880092684657595,0.002045619278787059,0.9190824041179296
32.4,0.0309,0.001880099050853546,0.002045624354653719,0.9190832356763798
32.4,0.0373,0.001880106730227645,0.00204563048287909,0.9190842363580342
32.4,0.045,0.00188011604084727,0.002045637940432884,0.9190854372056732
32.4,0.0543,0.00193842524193541,0.002105530269022136,0.9206351817661904
32.4,0.0655,0.00188014063927669,0.002045657610496066,0.9190886244256492
32.4,0.0791,0.001880157037728041,0.002045670882528879,0.9190906776772285
32.4,0.0954,0.001880176753460702,0.002045686841145893,0.9190931454628315
32.4,0.115,0.001880200634386937,0.002045706322426018,0.9190960666129212
32.4,0.139,0.001880229266356792,0.002045729670795701,0.9190995727336078
32.4,0.168,0.001880263744502565,0.00204575792369734,0.9191037330088038
32.4,0.202,0.001880305481310106,0.00204579253830818,0.9191085831533399
32.4,0.244,0.001880355617526887,0.002045834301786594,0.9191143270424211
32.4,0.295,0.001882504714975583,0.002047872851944493,0.9192488260138366
32.4,0.356,0.001881963255427412,0.00204729990134383,0.9192416090051622
32.4,0.429,0.001880574758476126,0.002046020645274937,0.9191377236681897
32.4,0.518,0.001880679546636731,0.002046111552073253,0.9191481005671976
32.4,0.625,0.001880803307393975,0.002046220175698626,0.9191597901979567
32.4,0.754,0.001880950232466101,0.0020463506412225,0.9191729875493929
32.4,0.91,0.001881116733660108,0.002046501561162168,0.9191865617692755
32.4,1.1,0.001882832537814172,0.002048267643581042,0.9192316949958574
32.4,1.33,0.001938191157843035,0.002104651788089307,0.9209082323316807
32.4,1.6,0.001881860992651914,0.002046574357119106,0.9195175274750077
32.4,1.93,0.001881212700254529,0.002045918775441084,0.9194953010042903
32.4,2.33,0.001882532799625407,0.002047300786705973,0.9195194042074925
32.4,2.81,0.001882567774189286,0.00204728347167072,0.9195442645043117
32.4,3.39,0.001883206643082254,0.002048525081486423,0.9192987970231671
32.4,4.09,0.001884367476740522,0.002049836702994706,0.9192768740980967
32.4,4.94,0.001884719422254327,0.002050154102104146,0.9193062220639768
32.4,5.96,0.001881967266722041,0.00204681434092173,0.9194616380665702
32.4,7.2,0.001882792375619878,0.002047563144173451,0.9195283578811991
32.4,8.69,0.001885126805963467,0.002050495941817086,0.9193516395321057
32.4,10.5,0.001885256665284249,0.002049919544495289,0.91967349174595
32.4,12.6,0.001886349614125585,0.002051045301704352,0.9197015846300858
32.4,15.3,0.001944403135834136,0.002111709349658255,0.9207721394749734
32.4,18.4,0.001888046358849338,0.002052801589234566,0.9197412788214666
32.4,22.2,0.001890832601370341,0.002056523832397481,0.9194314073015249
32.4,26.8,0.001891367040023401,0.002057164177343742,0.9194050046436146
32.4,32.4,0.001892882981277022,0.002058068705400847,0.919737507455247
32.4,39.1,0.001894007921687527,0.002060778907029839,0.919073810017458
32.4,47.1,0.001896281831004856,0.002063436978728048,0.9189918812901037
32.4,56.9,0.001896658454707819,0.002062999571065352,0.919369291835755
32.4,68.7,0.001897962478618218,0.002064583206190231,0.9192957072050018
32.4,82.90000000000001,0.001900790197803253,0.002067726137878907,0.9192659332309363
32.4,100,0.00190299581118693,0.002070260983083913,0.9192057555720242
39.1,0.01,0.001573508334967288,0.001711054679424034,0.9196131215964144
39.1,0.0121,0.00157351082946803,0.001711056703005194,0.9196134918874479
39.1,0.0146,0.00157351385050544,0.001711059170040277,0.9196139315675451
39.1,0.0176,0.001573517504088302,0.001711062169483095,0.919614454782584
39.1,0.0212,0.001573521873821675,0.001711065725891722,0.9196150971942554
39.1,0.0256,0.001573527136825175,0.001711070011340711,0.9196158698335408
39.1,0.0309,0.00157353350133061,0.001711075236524541,0.9196167811572689
39.1,0.0373,0.001573541188285663,0.001711081586270017,0.9196178609553167
39.1,0.045,0.001573550361386065,0.001711089100582763,0.9196191833903596
39.1,0.0543,0.001573561410742381,0.001711098201395794,0.9196207496792291
39.1,0.0655,0.001573574645548872,0.001711109095891036,0.919622629163487
39.1,0.0791,0.001573590558033513,0.001711122284669186,0.9196248404524389
39.1,0.0954,0.001573609537590719,0.00171113798011946,0.9196274969484693
39.1,0.115,0.001573632263907227,0.001711156896532792,0.9196306119536892
39.1,0.139,0.001573659379339474,0.00171117957349871,0.9196342708333878
39.1,0.168,0.001573692307373734,0.001711207408897029,0.9196385541528649
39.1,0.202,0.001573730199098093,0.001711239692743533,0.9196433473180023
39.1,0.244,0.001573775593438978,0.001711278509836327,0.919649013525858
39.1,0.295,0.001573829338665581,0.001711325222250074,0.9196553163613683
39.1,0.356,0.001575593220655463,0.001713095611551163,0.9197345495671462
39.1,0.429,0.001575364183985892,0.001712802893371826,0.9197580119009657
39.1,0.518,0.001574053427330914,0.0017115236495091,0.9196796245160769
39.1,0.625,0.001574156279819837,0.001711616579780511,0.9196897824054142
39.1,0.754,0.001574281358785465,0.001711730504167966,0.9197016440100702
39.1,0.91,0.001574406422668291,0.001711847642073527,0.9197117687186479
39.1,1.1,0.001574545391384819,0.001711980294903991,0.9197216790822468
39.1,1.33,0.001576691249554201,0.001714835715514426,0.9194415740759264
39.1,1.6,0.001575648970687186,0.001713638609384445,0.9194756479332444
39.1,1.93,0.00157664478416644,0.001714678568066354,0.9194987407724035
39.1,2.33,0.001576081331597642,0.001714070872070731,0.9194960122585905
39.1,2.81,0.001577123667466015,0.001715244875667861,0.9194743501868405
39.1,3.39,0.001577166622099662,0.001715235883184121,0.9195042137130727
39.1,4.09,0.001576159938802562,0.00171358780338514,0.9198010955078614
39.1,4.94,0.00157696905614712,0.001714598390652867,0.9197308621913836
39.1,5.96,0.001577251574718093,0.001714857293932607,0.9197567519458435
39.1,7.2,0.001576197590607978,0.001714398194595584,0.9193882702260976
39.1,8.69,0.001576971861711007,0.001715120585849558,0.9194524715764398
39.1,10.5,0.001577340240981683,0.001714825865556325,0.9198253144321227
39.1,12.6,0.001578171062437705,0.001715703489087953,0.9198390470585577
39.1,15.3,0.001579854537231117,0.001718122713962409,0.9195236896598542
39.1,18.4,0.00157824222903356,0.001715897255517952,0.9197766497721684
39.1,22.2,0.001581055263204878,0.001719472607722236,0.9195001165498544
39.1,26.8,0.001581429017207484,0.001719245407594253,0.9198390236914368
39.1,32.4,0.001582516099964444,0.001721186521466717,0.9194332399349117
39.1,39.1,0.001584607616694068,0.001723691066144238,0.9193106861304977
39.1,47.1,0.001582779608155667,0.001721434625789268,0.9194538000128648
39.1,56.9,0.001585568863610791,0.001725546515569026,0.9188792358274531
39.1,68.7,0.001586986659820999,0.001727313239537316,0.9187602013900472
39.1,82.90000000000001,0.001588647849689712,0.001729358698352923,0.9186340874237213
39.1,100,0.001588547079328862,0.001728288369750622,0.9191446908585494
47.1,0.01,0.001315839174757824,0.001431019051874983,0.9195119890498695
47.1,0.0121,0.001428704015238909,0.001546874015402864,0.9236072239967263
47.1,0.0146,0.001315844742836442,0.001431023810267326,0.9195128224949884
47.1,0.0176,0.00131584837901156,0.001431026867442222,0.9195133990485242
47.1,0.0212,0.001315852781865678,0.001431030636472118,0.9195140539475906
47.1,0.0256,0.001315858062666692,0.001431035136818873,0.9195148524387636
47.1,0.0309,0.001315864391974639,0.001431040506733074,0.9195158248725114
47.1,0.0373,0.001315872001982504,0.00143104700778667,0.9195169654263827
47.1,0.045,0.001315881122152921,0.001431054812570316,0.919518323543085
47.1,0.0543,0.001315892011984774,0.001431064087948538,0.9195199733305686
47.1,0.0655,0.001315905054637774,0.001431075292349195,0.9195218879627489
47.1,0.0791,0.001428713812124503,0.001546885097782552,0.9236069402779521
47.1,0.0954,0.00131593906330478,0.001431104536385354,0.9195268618381601
47.1,0.115,0.001315961003014057,0.001431123542022076,0.9195299807273785
47.1,0.139,0.001315987038648114,0.001431146515487648,0.9195334121326527
47.1,0.168,0.001316017674104016,0.001431173619595391,0.919537403488522
47.1,0.202,0.001316053590707658,0.001431205573558223,0.9195419686884827
47.1,0.244,0.001316095487458211,0.0014312430755922,0.9195471474429002
47.1,0.295,0.00131614412863383,0.001431286898608773,0.9195529770538221
47.1,0.356,0.001316200485950825,0.001431338308348992,0.9195593230988309
47.1,0.429,0.001318088854702307,0.001433315221981672,0.9196084953873188
47.1,0.518,0.00131759628053728,0.001432761746637323,0.91961994632371
47.1,0.625,0.001316425623026678,0.00143154811674967,0.9195818202853163
47.1,0.754,0.001316525896497166,0.001431643120478374,0.9195908377342379
47.1,0.91,0.001316633423484668,0.001431746742934683,0.9195993844455586
47.1,1.1,0.001316752859479809,0.001431864185278798,0.9196073712978748
47.1,1.33,0.001316888790076811,0.001431998901346333,0.919615782413451
47.1,1.6,0.001317349668399422,0.001432161285437005,0.9198333189110399
47.1,1.93,0.001428368304990136,0.001546016183980961,0.9239025566421405
47.1,2.33,0.001317341680299537,0.00143203407821028,0.9199094493239419
47.1,2.81,0.001316877703307135,0.001431492900307587,0.9199331013267165
47.1,3.39,0.00131767489162645,0.00143247069346973,0.9198616750998087
47.1,4.09,0.001317692423674559,0.001432434144799876,0.9198973847824974
47.1,4.94,0.00131819715744038,0.001433407958977764,0.9196245557199595
47.1,5.96,0.001318907734483214,0.001434353844906409,0.9195135071912971
47.1,7.2,0.001318972222629743,0.001434409142607119,0.9195230171444931
47.1,8.69,0.001316508614956017,0.001431269715289349,0.9198186763071901
47.1,10.5,0.001317241232594634,0.001431968543679575,0.9198814027086525
47.1,12.6,0.001319004465813125,0.001434339885967305,0.9195898954755771
47.1,15.3,0.001319643391616005,0.001435057381355827,0.919575348526635
47.1,18.4,0.001319447630852901,0.001434336269180869,0.9199011830094911
47.1,22.2,0.001319493013800834,0.001435038610426266,0.9194825868893454
47.1,26.8,0.001320206619285958,0.001435181463352877,0.9198882879950845
47.1,32.4,0.001321779046794093,0.001437657225870117,0.9193979086315999
47.1,39.1,0.001321067160056006,0.001436198703194855,0.9198359232028711
47.1,47.1,0.001323531264411152,0.001439868925437758,0.9192026031180331
47.1,56.9,0.00132266177302925,0.001439382797471436,0.9189089763701287
47.1,68.7,0.001322765721118587,0.001438885472993522,0.9192988225578822
47.1,82.90000000000001,0.00143604514241707,0.001556116148586829,0.9228393033008491
47.1,100,0.001326152924080234,0.001443879393569457,0.9184651640479556
56.9,0.01,0.00109775493198369,0.001193162833078677,0.920037820111435
56.9,0.0121,0.001097757311002184,0.001193166810794163,0.9200367468078712
56.9,0.0146,0.001097760169727613,0.001193171587451147,0.9200354595038985
56.9,0.0176,0.001097763601785843,0.001193177317683139,0.920033917437715
56.9,0.0212,0.001097767718176617,0.001193184183962083,0.920032072945665
56.9,0.0256,0.001097772649046042,0.001193192399617482,0.9200298706210079
56.9,0.0309,0.001097778546957597,0.001193202213279418,0.9200272466311004
56.9,0.0373,0.001097785588943465,0.001193213911765956,0.9200241282124701
56.9,0.045,0.001097793980004341,0.001193227824413131,0.9200204332682839
56.9,0.0543,0.001097803953502561,0.001193244322960639,0.9200160707898661
56.9,0.0655,0.001097815774625791,0.001193263824070316,0.920010941822619
56.9,0.0791,0.001097829737742212,0.001193286784065349,0.9200049413118201
56.9,0.0954,0.00109784616724902,0.001193313695436707,0.9199979615144288
56.9,0.115,0.001097865411976249,0.001193345074505162,0.9199898968297127
56.9,0.139,0.001097887837988069,0.001193381445245484,0.9199806502456787
56.9,0.168,0.001097913835897879,0.001193423335312659,0.9199701425397734
56.9,0.202,0.001097943725569818,0.001193471164874459,0.9199583181260278
56.9,0.244,0.001097980386685353,0.001193512348966002,0.9199572904600332
56.9,0.295,0.001098023709816492,0.001193552947051997,0.9199622962085956
56.9,0.356,0.001098073168450213,0.001193599616982242,0.9199677620762418
56.9,0.429,0.001098129366783605,0.001193653076236451,0.9199736411235753
56.9,0.518,0.001099441924388579,0.001195152533724659,0.9199176618587754
56.9,0.625,0.001099345713119279,0.001194971676177881,0.9199763768757585
56.9,0.754,0.00109835875713515,0.001193874857996196,0.9199948803500553
56.9,0.91,0.001098437861917548,0.001193955217533588,0.9199992141971994
56.9,1.1,0.001098534801708036,0.001194053114010325,0.9200049719886552
56.9,1.33,0.001098638344043566,0.00119415972045562,0.9200095474869902
56.9,1.6,0.001098746626606594,0.001194273496441063,0.9200125682105991
56.9,1.93,0.001099569220657497,0.001195373938727644,0.9198537671215075
56.9,2.33,0.001099552348431445,0.001195570788335215,0.9196882017856328
56.9,2.81,0.00110018617252266,0.001196340405610834,0.9196263599915111
56.9,3.39,0.001099829635714885,0.001195880346687766,0.9196820056129248
56.9,4.09,0.001100413612651451,0.00119668380177474,0.9195525259216212
56.9,4.94,0.001100437564205909,0.001196652046827334,0.9195969430909195
56.9,5.96,0.001100318567786393,0.001196450321039781,0.9196525325265122
56.9,7.2,0.001100117190711494,0.001196007903962561,0.9198243482059218
56.9,8.69,0.001100276969815127,0.001196159255874186,0.9198415381662656
56.9,10.5,0.001239478833308514,0.001338441675426875,0.9260611471270883
56.9,12.6,0.001099969847791773,0.001196150534438435,0.9195914862907985
56.9,15.3,0.001100849722398209,0.001197097095761509,0.9195993593969299
56.9,18.4,0.001100666220497744,0.001196458467551978,0.9199368388856571
56.9,22.2,0.001101755435973857,0.001198213941173497,0.9194980947182347
56.9,26.8,0.001100317718363019,0.001196128770378011,0.9198990490089852
56.9,32.4,0.001101557478943193,0.001197519880913475,0.9198657128789537
56.9,39.1,0.001102708406267754,0.001199505489951875,0.9193025088296968
56.9,47.1,0.001102964655155197,0.001199743585327429,0.9193336548277361
56.9,56.9,0.001103145919208212,0.001199616569426333,0.9195820959156523
56.9,68.7,0.001103659417869306,0.001201174665126566,0.9188167632165427
56.9,82.90000000000001,0.001103049371785493,0.001199986608108602,0.9192180682116953
56.9,100,0.00110437861101618,0.001201489519408578,0.919174568879968
68.7,0.01,0.0009164165648078402,0.0009953832906337572,0.9206670168477119
68.7,0.0121,0.0009164157369962274,0.0009953868550336171,0.9206628883654259
68.7,0.0146,0.000916414749994444,0.0009953911344265556,0.9206579386729119
68.7,0.0176,0.0009164135763823614,0.0009953962673584552,0.9206520121019791
68.7,0.0212,0.0009164121850416023,0.0009954024165171197,0.9206449269513514
68.7,0.0256,0.0009164105413979012,0.0009954097718468883,0.9206364728543788
68.7,0.0309,0.0009164086084518544,0.0009954185545145719,0.920626408153254
68.7,0.0373,0.000916406347837742,0.0009954290204786257,0.9206144576708366
68.7,0.045,0.0009164037207300939,0.0009954414608076344,0.9206003133389535
68.7,0.0543,0.001081918054926839,0.001164661947751634,0.9289545837875689
68.7,0.0655,0.0009163972353987736,0.0009954736225074416,0.9205640558215024
